smiles,scores,ref,Method,gene
COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,0.46,FC1=C(C2=CC(OC)=C(C(=O)NC(C3=CC(OC)=CC=C3)C)C=C2)C=CN=C1,Cosine,AKT2
COc1ccc2C3=NCCN3C(=Nc2c1OC)NC(=O)c4cccnc4,0.4,C1=2C(N3CCN(C(NC4=CC=C(OC5=CC=CC=C5)C=C4)=O)CC3)=NC=NC1=CC(=C(C2)OC)OC,Cosine,AKT2
OC1(Cc2ccccc2)CCN(CC1)c1ncnc2sccc12,0.55,OC1CCN(C2=NC=NC=3NC=C(C23)C=4C=CC=CC4)CC1,Cosine,AKT2
CN=C1SC(=Cc2cc(C)n(c2C)-c2ccc(Cl)cc2F)C(=O)N1C,0.26,ClC=1C=C2SC(=NC2=CC1)NC(=O)C3=C(OC)C=C(OC)C=C3,Cosine,AKT2
CCc1ccc(C=C2SC(=S)N(CCCC(=O)Nc3ccc(cc3)C(O)=O)C2=O)cc1,0.37,S1C=2N(C(=C(N2)C3=CC(NC(=O)CC4=CC=CC=C4)=CC=C3)C=5N=C(N=CC5)NC=6C=C(N7C(=O)CCC7)C=CC6)C=C1,Cosine,AKT2
CCOC(=O)C(C)Oc1cccc2c1ccn(CC(=O)Nc1ccc3OCCOc3c1)c2=O,0.33,O=C1NC=2C(NC=3C1=CC=C(C3)C=4C=C(OC)C(=CC4)CC#N)=CC=C(C2)CCOC5=CC=C(N6CCOCC6)C=C5,Cosine,AKT2
CC(C)CCC[C@@H](C)[C@@H]1CC[C@H]2[C@@]1(C)CCCC2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C,0.27,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O,Cosine,AKT2
CCn1c(=O)cc([nH]c1=O)N1CCN(CC1)c1cccc(c1)C(F)(F)F,0.34,C1(NC(=C(C2=CC=CC=C2)N=C1C)C=3C=CC(CN4CCC(CC4)N5C6=C(NC5=O)C=CC=C6)=CC3)=O,Cosine,AKT2
CN(CCCOc1ccc(Cl)cc1Cl)CC#C,0.63,O(C=1C=C(C=NC1)CCC2=CC=CC=C2)CC3N(CCC3)C,Cosine,AKT2
CNC(=O)CCc1cc2ccccc2[nH]1,0.65,O=C(NC1=C2C(NC=C2)=NC=C1)C3CCC(CC3)C(N)C,Cosine,AKT2
CN(Cc1ccccc1)C(=O)C2CCCN(Cc3ccccc3C(F)(F)F)C2,0.45,FC=1C(NC2C(C3CC2C=C3)C(=O)N)=NC(NC4=CC(=C(N5CCN(CC5)C)C=C4)C)=NC1,Cosine,AKT2
CC=C1/[C@H]2Cc3[nH]c(=O)ccc3[C@]1(N)CC(C)=C2,0.37,O=C(NCC=1C=C(NC1)/C(=C\2/C3=C(NC2=O)C=CC(NC(=O)N)=C3)/C)C4CCNCC4,Cosine,AKT2
COCC1OC(=O)c2coc3c2C1(C)C1=C(C2CCC(=O)C2(C)CC1OC(C)=O)C3=O,0.44,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O,Cosine,AKT2
CO[C@@H]1CC[C@@H]2CCOc3c(cccc3C(=O)N(C)C[C@H](CC(=O)N(C)C[C@H]1O2)c1ccccc1)C#N,0.38,O=C1NC=2C(NC=3C1=CC=C(C3)C=4C=C(OC)C(=CC4)CC#N)=CC=C(C2)CCOC5=CC=C(N6CCOCC6)C=C5,Cosine,AKT2
CC(C)(C)NC(=O)N1CCN(CC1)c2ncccc2C(F)(F)F,0.45,FC1(F)C[C@H](C=2C(=NC=NC21)N3CCN(CC3)C(=O)[C@H](CNC(C)C)C4=CC=C(C=C4)Cl)C,Cosine,AKT2
Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1,0.37,S(=O)(=O)(N1CCOCC1)C=2C=C(C(=O)NC3=CC=C(C4=NC5=C(N4)C=CC=C5C(=O)N)C=C3)C=CC2,Cosine,AKT2
CC(=O)Nc1ccc(/N=C/c2ccc(C)cc2)cc1,0.42,O=C(NC(C1=CC=CC=C1)C)C2=CC=C(C=3C=CN=CC3)C=C2,Cosine,AKT2
Fc1ccccc1NC(=O)N1[C@H]2CNC[C@@H]1[C@@H]2c1ccc(cc1)-c1ccncc1,0.33,FC1=CC=C(C=2N=C3OC=CN3C2C4=NC(=NC=C4)NC5CCNCC5)C=C1,Cosine,AKT2
CC(C)NC(=O)N1[C@@H]([C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@H]12)C(=O)N1CCc2ccccc2C1,0.46,O=C1N(C2CCN(CC2)CC3=CC=C(C=C3)C=4NC(=O)C(=NC4C=5C=CC=CC5)CC(C)C)C=6C(N1)=CC=CC6,Cosine,AKT2
COCC1OC(=O)c2coc3c2C1(C)C1=C(C2CCC(=O)C2(C)CC1OC(C)=O)C3=O,0.44,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O,Cosine,AKT2
CCS(=O)(=O)Nc1ccc2OC[C@@H](C)N(Cc3ccccn3)C[C@H](C)[C@H](CN(C)C(=O)c2c1)OC,0.41,BrC=1C(NC=2C(S(=O)(=O)NC)=CC=CC2)=NC(NC=3C(OC)=CC=C(N4CCN(CC4)C(=O)C)C3)=NC1,Cosine,AKT2
O=C(Nc1ccc2[nH]ccc2c1)c3cccs3,0.56,S1C2=C(C(C=3C=CC=CC3)=CN=C2)C=C1C(=O)N,Cosine,AKT2
COc1ccc(cc1)S(=O)(=O)N[C@@H]1CC[C@H](CC(=O)N2CCC(Cc3ccccc3)CC2)O[C@@H]1CO,0.38,S(=O)(=O)(N)C1=CC(NC=2N=C(NC3=CC=C(OCC(=O)N)C=C3)C(=CN2)C)=CC=C1,Cosine,AKT2
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCc2ccccc2-c3c(C1=O)n(C)c4ccccc34,0.38,FC=1C=C([C@H](C(=O)N2CCN(C=3N=CN=C4C3[C@@H](C[C@H]4O)C)CC2)CNC(CO)(C)C)C=CC1C(F)(F)F,Cosine,AKT2
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+](=O)[O-],0.45,C1=CC=C2C(N(C(=N2)NC(=O)C=3C=CC=C(C3)N(=O)=O)CCCO)=C1,Cosine,AKT2
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)CCCN(C)C)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C1=O,0.44,C1(=CC=C2C(=C1)C(=C(N2)O)C=C3CC(=C(C3=C)C(N4CCN(CC4)C)=O)C)S(=O)(N(C)C5=CC(=CC=C5)Cl)=O,Cosine,AKT2
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0.45,O=C1NC=2C(NC=3C1=CC=C(C3)C=4C=C(OC)C(OCC(O)CO)=CC4)=CC=C(C2)CCOC5=CC=C(N6CCOCC6)C=C5,Cosine,AKT2
O=C(N1CCCc2ccccc12)c3cccc(c3)S(=O)(=O)NC4CCCCCC4,0.57,CC=1C=NC=C2C=CC=C(C12)S(N3CCCN(C[C@H]3C)C(CN)=O)(=O)=O,Cosine,AKT2
CCCN(C)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO,0.47,BrC=1C(NC=2C(S(=O)(=O)NC)=CC=CC2)=NC(NC=3C(OC)=CC=C(N4CCN(CC4)C(=O)C)C3)=NC1,Cosine,AKT2
OCCCOc1ccc(cc1)C2=N[C@@](Cc3ccccc3CN=[N+]=[N-])([C@@H](O2)c4ccccc4)C(=O)NCc5ccccc5,0.32,C=1C=CC=2N/C(/C(=N/OCCC(CO)O)/C2C1)=C\3/C4=C(C=CC=C4)NC3=O,Cosine,AKT2
OC[C@H]1O[C@@H](CC(=O)NCc2ccncn2)CC[C@@H]1NC(=O)c1ccc(F)cc1,0.0,C1CCOC=2N=C(NC(NC=3C=C(C(=CC3OCC1)OCCO)Cl)=O)C=NC2C#N,Cosine,AKT2
Oc1ccc(C=Cc2c(F)cccc2F)c2cccnc12,0.36,ClC=1C=2C(=C(O)C(O)=NC2C=C(Cl)C1)C3=C(O)C=CC(Cl)=C3,Cosine,AKT2
CN1CCN(CC1)c2cc(Nc3cc(C)n[nH]3)nc(Sc4ccc(NC(=O)C5CC5)cc4)n2,0.4,S1C2=NNC(=C2C=C1C(=O)NC3CCN(CC3)C)C4=CC=CC=C4,Cosine,AKT2
CC(C)CCCC(C)CCCC(C)CCC/C(=C/CC1=C(C)C(=O)c2ccccc2C1=O)/C,0.42,N1C(C(=C(C1=O)C2=CNC=3C=CC=CC23)C4=CN(C=5C=CC(=CC45)OC)CCCN(C)C)=O,Cosine,AKT2
OC(=O)c1ccc(cc1)-c1cccc(c1)-c1nn2c(nc(cc2=O)N2CCNCC2)s1,0.39,OC=1N(C2CCN(CC2)CC3=CC=C(C=C3)C=4N=C5N(N=C(N)C5=CC4C6=CC=CC=C6)CCO)C7=C(N1)C=CC=C7,Cosine,AKT2
C[C@H](Cc1ccccc1)N(C)CC#C,0.35,N1(C(=[N+](C=C1)CCCCCCCCCCCCCCCC)C)CC2=CC=CC=C2,Cosine,AKT2
COc1ccc(OC)c(CCNC(=O)c2ccc3SCCN(Cc4ccc(F)cc4)c3c2)c1,0.29,COC=1C=C2C(=NC=NC2=CC1OCCCN3CCCC3)OC=4C=CC=5NC(C)=CC5C4F,Cosine,AKT2
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CC2)Oc3c(NC(=O)Nc4ccc(cc4)C(F)(F)F)cccc3C1=O,0.49,FC=1C=C([C@H](C(=O)N2CCN(C=3N=CN=C4C3[C@@H](C[C@H]4O)C)CC2)CNC(CO)(C)C)C=CC1C(F)(F)F,Cosine,AKT2
CC(=O)O[C@H]1[C@H](C[C@@H]2[C@H]3CC[C@@H]4C[C@H](OC(C)=O)[C@H](C[C@@]4(C)[C@@H]3CC[C@@]12C)N1CCCCC1)[N+]1(C)CCCCC1,0.22,O=C1N(C=2C(N(C1CC)C3CCCC3)=NC(=NC2)NC4=C(OC)C=C(C=C4)C(=O)NC5CCN(CC5)C)C,Cosine,AKT2
CNC(=O)CCc1cc2ccccc2[nH]1,0.65,O=C(NC1=C2C(NC=C2)=NC=C1)C3CCC(CC3)C(N)C,Cosine,AKT2
Nc1nc(cs1)C(=NO)C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)C=C,0.38,S1C=2N(C(=N)C(C(C2C(=O)N)C=3SC=CC3)C(OCC)=O)C(=O)C1=CC=4SC=CC4,Cosine,AKT2
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C)C(=O)COC(=O)C,0.42,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O,Cosine,AKT2
Oc1cc2ccccc2cc1-c1nnc(SCC#CCOC(=O)c2ccc(F)cc2)o1,0.38,S1C2=C(C(OC3=CC=C(C(F)(F)F)C=C3)=CN=C2)C=C1C=4OC(=NN4)C,Cosine,AKT2
CNC(=O)Oc1ccc2N(C)C3N(C)CC[C@@]3(C)c2c1,0.57,O=C1N(C=2C(N(C1CC)C3CCCC3)=NC(=NC2)NC4=C(OC)C=C(C=C4)C(=O)NC5CCN(CC5)C)C,Cosine,AKT2
CN(C)CC/C=C/1c2ccccc2COc3ccccc13,0.0,O1[C@@H](CCN2C=3C(C(C4=C(C=5C=6C(N(CC1)C5)=CC=CC6)C(=O)NC4=O)=C2)=CC=CC3)CN(C)C,Cosine,AKT2
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cccc(F)c2)Oc3ncc(C#CC4CCCCC4)cc3C1=O,0.66,CC=1C=NC=C2C=CC=C(C12)S(N3CCCN(C[C@H]3C)C(CN)=O)(=O)=O,Cosine,AKT2
CC(Nc1ccccc1)c1cc(C)cn2c1nc(cc2=O)N1CCOCC1,0.51,N=1C=CC=C2C1OC3=C2N=C(N=C3N4CCOCC4)C=5C=CC=C(O)C5,Cosine,AKT2
CNC(=O)CCc1cc2ccccc2[nH]1,0.65,O=C(NC1=C2C(NC=C2)=NC=C1)C3CCC(CC3)C(N)C,Cosine,AKT2
CN(Cc1ccccc1)C(=O)C2CCCN(Cc3ccccc3C(F)(F)F)C2,0.45,FC=1C(NC2C(C3CC2C=C3)C(=O)N)=NC(NC4=CC(=C(N5CCN(CC5)C)C=C4)C)=NC1,Cosine,AKT2
CNC(=O)CCc1cc2ccccc2[nH]1,0.65,O=C(NC1=C2C(NC=C2)=NC=C1)C3CCC(CC3)C(N)C,Cosine,AKT2
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccc(F)cc2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4,0.44,C1(=CC=C2C(=C1)C(=C(N2)O)C=C3CC(=C(C3=C)C(N4CCN(CC4)C)=O)C)S(=O)(N(C)C5=CC(=CC=C5)Cl)=O,Cosine,AKT2
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+](=O)[O-],0.45,C1=CC=C2C(N(C(=N2)NC(=O)C=3C=CC=C(C3)N(=O)=O)CCCO)=C1,Cosine,AKT2
C[C@@H]1[C@H]([C@H](CCO)O[C@@]12C(=O)N(CC=C)c3ccc(cc32)N4CCCCC4=O)[Si](C)(C)F,0.46,FC=1C=C([C@H](C(=O)N2CCN(C=3N=CN=C4C3[C@@H](C[C@H]4O)C)CC2)CNC(CO)(C)C)C=CC1C(F)(F)F,Cosine,AKT2
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0.78,N1=CN=C(C2=CC(=C(C=C12)OC)OC)NC=3C=CC(=CC3)OCC=4C=CC=CC4,Cosine,AKT2
N[C@@H](CCl)C(=O)O,0.13,ClC1=CC=C(CC(NC(=O)C2=CC=C(C=3C=CN=CC3)C=C2)CO)C=C1,Cosine,AKT2
OC(=O)c1ccc(cc1)-c1cccc(c1)-c1nn2c(nc(cc2=O)N2CCNCC2)s1,0.39,OC=1N(C2CCN(CC2)CC3=CC=C(C=C3)C=4N=C5N(N=C(N)C5=CC4C6=CC=CC=C6)CCO)C7=C(N1)C=CC=C7,Cosine,AKT2
CCN(CC)C(=O)Cn1c2ccccc2c2nc3SCCn3c(=O)c12,0.4,C1(N(C2=CC=CC=C2N1)C3CCN(CC3)CC=4C=CC(C5=C(N=C(C(N5)=O)C(CC)C)C6=CC=CC=C6)=CC4)=O,Cosine,AKT2
Nc1ccc(O)c(c1)C(O)=O,0.74,N=1C=CC(NC=2C=CC=CC2C(O)=O)=NC1NC3=CC(=CC=C3)O,Cosine,AKT2
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,0.0,O=C(NC1=C(OC)C=CC(OC)=C1)C2=C3N(N=C2)C(C4=CC=CC=C4)=CC=N3,Cosine,AKT2
CC=C1/[C@H]2Cc3[nH]c(=O)ccc3[C@]1(N)CC(C)=C2,0.37,O=C(NCC=1C=C(NC1)/C(=C\2/C3=C(NC2=O)C=CC(NC(=O)N)=C3)/C)C4CCNCC4,Cosine,AKT2
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,0.8,N1=CN=C(C2=CC(=C(C=C12)OC)OC)NC=3C=CC(=CC3)OCC=4C=CC=CC4,Euclidean,AKT2
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,0.5,O(C=1C=C(C=NC1)CCC2=CC=CC=C2)CC3N(CCC3)C,Euclidean,AKT2
Fc1ccc(Nc2nnc(s2)c3ccncc3)cc1Cl,0.62,ClC1=CC(C2=NNC=C2C3=NC=NC=C3)=CC=C1Cl,Euclidean,AKT2
CNCCCCOc1ccccc1Cc1ccccc1,0.42,O(C=1C=C(C=NC1)CCC2=CC=CC=C2)CC3N(CCC3)C,Euclidean,AKT2
[O-][N+](=O)c1ccc(cc1)-c1ccc(C=NN2CC(=O)NC2=O)o1,0.82,C=1(C=C(N(=O)=O)C=CC1)C=2OC(=CC2)/C=N\N/C(=N/N(=O)=O)/N,Euclidean,AKT2
CCCCC[C@H](O)/C=C/[C@H]1C=CC(=O)[C@@H]1CCCCCCC(=O)O,0.3,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O,Euclidean,AKT2
C[C@@H]1CN(CC[C@]1(C(O)=O)c1ccccc1)[C@H]1CC[C@](CC1)(C#N)c1ccc(F)cc1,0.39,C=1(C=C(C=2C(C=C(OC2C1C3C(CN(CC3)C)O)C=4C=CC=CC4Cl)=O)O)O,Euclidean,AKT2
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0.78,N1=CN=C(C2=CC(=C(C=C12)OC)OC)NC=3C=CC(=CC3)OCC=4C=CC=CC4,Euclidean,AKT2
NC(=N)NN=Cc1c(Cl)cccc1Cl,0.38,C=1(NC2=CC=CC=C2N1)NN=CC3=CNC4=C3C=CC=C4,Euclidean,AKT2
C[C@@H]1CN(CC[C@]1(C(O)=O)c1ccccc1)[C@H]1CC[C@](CC1)(C#N)c1ccc(F)cc1,0.39,C=1(C=C(C=2C(C=C(OC2C1C3C(CN(CC3)C)O)C=4C=CC=CC4Cl)=O)O)O,Euclidean,AKT2
OC(=O)c1cc(ccc1O)N=Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1,0.47,ClC=1C(NC=2C(S(=O)(=O)NC)=CC=CC2)=NC(NC3=CC(OC)=C(OC)C(OC)=C3)=NC1,Euclidean,AKT2
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.62,O=C(N)C=1C=2NC(=NC2C=CC1)C3=CC=C(OCCN(CC)CC)C=C3,Euclidean,AKT2
Oc1cc2ccccc2cc1-c1nnc(SCC#CCOC(=O)c2ccc(F)cc2)o1,0.38,S1C2=C(C(OC3=CC=C(C(F)(F)F)C=C3)=CN=C2)C=C1C=4OC(=NN4)C,Euclidean,AKT2
CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC,0.29,N=1C=C(N(=O)=O)C(NC2=CC=CC=C2C(N)=O)=NC1NC=3C=C(C(=C(C3)OC)OC)OC,Euclidean,AKT2
FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC1CCCCN1,0.0,C1CCOC=2N=C(NC(NC=3C=C(C(=CC3OCC1)OCCCO)Cl)=O)C=NC2C#N,Euclidean,AKT2
Clc1cc(NC(=O)c2cccnc2)c2[nH]c3cnccc3c2c1,0.59,ClC=1C=CC(C(=O)NC=2C=C3C(C4=CC=CC=C4)=CNC3=NC2)=CC1,Euclidean,AKT2
CN(C)c1nc(nc(n1)N(C)C)N(C)C,0.28,C=1(C=CC2=C(C1)C=NN2)C=3N=C4N(C3NC(C)C)C=CC=N4,Euclidean,AKT2
CNC(=O)CCc1cc2ccccc2[nH]1,0.65,O=C(NC1=C2C(NC=C2)=NC=C1)C3CCC(CC3)C(N)C,Euclidean,AKT2
CN(C)CCCC1(OCc2cc(ccc12)C#N)c1ccc(F)cc1,0.0,FC=1C(C=2N=C3N(C2C4=NN5C(=NN=C5C=C4)C(CO)(C)C)CCC3)=CC=C(F)C1,Euclidean,AKT2
COc1ccc(OC)c(c1)C(O)CNC(=O)CN,0.55,O=C(NC(C1=CC(OC)=CC=C1)CN)C2=CC=C(C=3C=CN=CC3)C=C2,Euclidean,AKT2
Cc1ccc(cc1)C(=O)/N=c2/cccc[nH]2,0.27,C=1C(=C(C(C2=CC=CC=C2)=NC1NC(C)=O)C#N)N,Euclidean,AKT2
CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N1CCNCC1,0.46,ClC=1C(=C2C(=NC1N3CC(CC3)CN)N=CC(=C2O)C(=O)O)C,Euclidean,AKT2
C[C@H]1[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]22OC(=O)C=C[C@H](O)CCC[C@@H](C)CC=C[C@H]2[C@H](O)C1=C,0.53,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O,Euclidean,AKT2
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.62,O=C(N)C=1C=2NC(=NC2C=CC1)C3=CC=C(OCCN(CC)CC)C=C3,Euclidean,AKT2
CN1CCCCC1CCN1c2ccccc2Sc2ccc(cc12)S(C)=O,0.48,C1=NC=C(C)C2=C1C=CC=C2S(N3C(CNCCC3)C)(=O)=O,Euclidean,AKT2
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,0.45,FC=1C=C([C@H](C(=O)N2CCN(C=3N=CN=C4C3[C@@H](C[C@H]4O)C)CC2)CNC(CO)(C)C)C=CC1C(F)(F)F,Euclidean,AKT2
[O-][N+](=O)c1ccc(cc1)-c1ccc(C=NN2CC(=O)NC2=O)o1,0.82,C=1(C=C(N(=O)=O)C=CC1)C=2OC(=CC2)/C=N\N/C(=N/N(=O)=O)/N,Euclidean,AKT2
C[C@H]1[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]22OC(=O)C=C[C@H](O)CCC[C@@H](C)CC=C[C@H]2[C@H](O)C1=C,0.53,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O,Euclidean,AKT2
O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCOCC1,0.78,C=1(OC=2C3=C(C=CC=C3)C=CC2C(C1)=O)N4CCOCC4,Euclidean,AKT2
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.62,O=C(N)C=1C=2NC(=NC2C=CC1)C3=CC=C(OCCN(CC)CC)C=C3,Euclidean,AKT2
OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO,0.34,C=1(N=CC2=C(N1)N=C(C(C3=CC=CC=C3)=C2)C4=CC=C(CN5CCC(CC5)C6=NN=C(N6)C=7N=CC=CN7)C=C4)N8CCN(CC8)CCO,Euclidean,AKT2
COc1ccc(OC)c(c1)C(O)CNC(=O)CN,0.55,O=C(NC(C1=CC(OC)=CC=C1)CN)C2=CC=C(C=3C=CN=CC3)C=C2,Euclidean,AKT2
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c1ccccc1,0.25,O=C(O)C=1N(C=2C(C1C=3C(=CC=CC3)C)=CC=CC2)CCCOC=4C=5C(C=CC4)=CC=CC5,Euclidean,AKT2
O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCOCC1,0.78,C=1(OC=2C3=C(C=CC=C3)C=CC2C(C1)=O)N4CCOCC4,Euclidean,AKT2
CN(Cc1ccccc1)C(=O)C2CCCN(Cc3ccccc3C(F)(F)F)C2,0.45,FC=1C(NC2C(C3CC2C=C3)C(=O)N)=NC(NC4=CC(=C(N5CCN(CC5)C)C=C4)C)=NC1,Euclidean,AKT2
Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1,0.5,C1(=CC2=C(C=C1)NC(=C2)C(=O)C=3NC4=C(C3)C=C(C=C4)O)O,Euclidean,AKT2
CC1=NN(C(=O)C1=Cc1ccc(o1)-c1cc(C)c(C)cc1[N+]([O-])=O)c1ccc(cc1)C(O)=O,0.0,OC=1N2C(=NC=3C2=CC=CC3)C(=C(C1C=C4C(=O)N(N=C4C)C=5C=CC(=CC5)C(=O)O)C)C#N,Euclidean,AKT2
COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,0.28,N1=CN=C(C2=CC(=C(C=C12)OC)OC)NC=3C=CC(=CC3)OCC=4C=CC=CC4,Euclidean,AKT2
FC(F)(F)c1ccc2Sc3ccccc3Nc2c1,0.36,S1C2=C(C(C=3C=C(C=C(C3)C(F)(F)F)C(F)(F)F)=CN=C2)C=C1C(=O)N,Euclidean,AKT2
CCCCCCCC(=O)OC1C(OC(=O)/C(=C/C)/C)C(=C2C3OC(=O)C(C)(O)C3(O)C(CC(C)(OC(=O)C)C12)OC(=O)CCC)C,0.51,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O,Euclidean,AKT2
N1c2ccccc2Sc2ccccc12,0.33,S1C2=C(N=CN=C2N)C=3C1=NC=NC3N,Euclidean,AKT2
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,0.0,C12=C(N=C3C(=C1O)C=CC(Cl)=C3)CC(CC2=O)C4=C(C=C(C=C4)Cl)Cl,Euclidean,AKT2
Nc1nc2ccc(OC(F)(F)F)cc2s1,0.37,ClC=1C2=C(SC1)N=CN=C2NC=3C=CC(O)=CC3,Euclidean,AKT2
CCC1(C(=O)NCNC1=O)c1ccccc1,0.24,C=1(C=C2/C(/C(NC2=CC1)=O)=C(\C)/C=3NC=C(C3)CNC(C4=CN=CC=C4)=O)NC(N)=O,Euclidean,AKT2
Cc1ccc(cc1)C(=O)/N=c2/cccc[nH]2,0.27,C=1C(=C(C(C2=CC=CC=C2)=NC1NC(C)=O)C#N)N,Euclidean,AKT2
CCOC(=O)C(C)Oc1cccc2c1ccn(CC(=O)Nc1ccc3OCCOc3c1)c2=O,0.33,O=C1NC=2C(NC=3C1=CC=C(C3)C=4C=C(OC)C(=CC4)CC#N)=CC=C(C2)CCOC5=CC=C(N6CCOCC6)C=C5,Euclidean,AKT2
